Title,Genre
"Works [37 plays, 6 poems, sonnets]",History
"Tales of my landlord, Second series. The Heart of Mid-Lothian",History
The League of the Scarlet Pimpernel,History
Orthodoxy,History
My Ántonia,History
The Old Man in the Corner,History
Moriæ Encomium,History
Flush,History
The Return of the Native,History
Christmas Carol,History
Titus Andronicus,History
Siddhartha,History
Ben Hur,History
"Cartuja de Parma, La",History
Men of Iron,History
Vanity Fair,History
White Fang,History
Os Lusíadas,History
The Taming of the Shrew,History
The Strange Case of Dr. Jekyll and Mr. Hyde,History
An Old-Fashioned Girl,History
King Richard II,History
The Jungle,History
Kidnapped,History
Barnaby Rudge,History
The Awakening,History
A history of New York,History
Tom Sawyer Abroad,History
L’étranger,History
The House of the Seven Gables,History
Little Lord Fauntleroy,History
The Elusive Pimpernel (Scarlet Pimpernel),History
The Dragon and the Raven,History
Lives,History
Saint Francis of Assisi,History
Orlando,History
Coriolanus,History
Kim,History
Satyricon,History
A Vindication of Rights of Woman,History
Братья Карамазовы,History
Cyrano de Bergerac,History
A Little Princess,History
Twelve Years a Slave,History
A Room of One's Own,History
"The life of Olaudah Equiano, or Gustavus Vassa, the African",History
The blue castle,History
Sailing alone around the world,History
The complete poetical works,History
Martin Chuzzlewit,History
The Case-Book of Sherlock Holmes,History
Measure for Measure,History
Memoirs of Fanny Hill,History
History,History
"The Private Memoirs and Confessions of A Justified Sinner (With A Detail of Curious Traditionary Facts, And Other Evidence, By The Editor)",History
King Henry IV. Part 2,History
Le roman du masque de fer,History
Rights of Man,History
Идіотъ,History
David Balfour,History
Erewhon,History
Notre-Dame de Paris,History
Het Achterhuis,History
Bushidō,History
Plays (36),History
Kenilworth,History
Vingt ans apres̀,History
Death Comes for the Archbishop,History
Ἀνάβασις,History
Lorna Doone (Classics),History
Daisy Miller,History
Eugenics and Other Evils,History
The Comedy of Errors,History
Les confessions,History
Gone With the Wind,History
Казаки (Kazaki),History
Picasso,History
The Alhambra,History
Cymbeline,History
Uncle Bernac,History
Le rouge et le noir,History
King John,History
The Ambassadors,History
Twelve years a slave,History
Dialogues Concerning Natural Religion,History
Записки изъ подполья,History
King Henry VIII,History
Rime,History
Мастер и Маргарита,History
Ivanhoe,History
Gerusalemme liberata,History
"The principall navigations, voiages, and discoveries of the English nations",History
Im Westen nichts Neues,History
Γοργίας,History
Πολιτικά (Politiká),History
Pensées,History
History of the Decline and Fall of the Roman Empire Complete and Unabridged,History
House of Commons Weekly Information Bulletin,History
Commentaries on the laws of England,History
Erling the bold,History
"Works [37 plays, 6 poems, sonnets]",History
"Tales of my landlord, Second series. The Heart of Mid-Lothian",History
The League of the Scarlet Pimpernel,History
Orthodoxy,History
My Ántonia,History
The Old Man in the Corner,History
Moriæ Encomium,History
Flush,History
The Return of the Native,History
Christmas Carol,History
Titus Andronicus,History
Siddhartha,History
Ben Hur,History
"Cartuja de Parma, La",History
Men of Iron,History
Vanity Fair,History
White Fang,History
Os Lusíadas,History
The Taming of the Shrew,History
The Strange Case of Dr. Jekyll and Mr. Hyde,History
An Old-Fashioned Girl,History
King Richard II,History
The Jungle,History
Kidnapped,History
Barnaby Rudge,History
The Awakening,History
A history of New York,History
Tom Sawyer Abroad,History
L’étranger,History
The House of the Seven Gables,History
Little Lord Fauntleroy,History
The Elusive Pimpernel (Scarlet Pimpernel),History
The Dragon and the Raven,History
Lives,History
Saint Francis of Assisi,History
Orlando,History
Coriolanus,History
Kim,History
Satyricon,History
A Vindication of Rights of Woman,History
Братья Карамазовы,History
Cyrano de Bergerac,History
A Little Princess,History
Twelve Years a Slave,History
A Room of One's Own,History
"The life of Olaudah Equiano, or Gustavus Vassa, the African",History
The blue castle,History
Sailing alone around the world,History
The complete poetical works,History
Martin Chuzzlewit,History
The Case-Book of Sherlock Holmes,History
Measure for Measure,History
Memoirs of Fanny Hill,History
History,History
"The Private Memoirs and Confessions of A Justified Sinner (With A Detail of Curious Traditionary Facts, And Other Evidence, By The Editor)",History
King Henry IV. Part 2,History
Le roman du masque de fer,History
Rights of Man,History
Идіотъ,History
David Balfour,History
Erewhon,History
Notre-Dame de Paris,History
Het Achterhuis,History
Bushidō,History
Plays (36),History
Kenilworth,History
Vingt ans apres̀,History
Death Comes for the Archbishop,History
Ἀνάβασις,History
Lorna Doone (Classics),History
Daisy Miller,History
Eugenics and Other Evils,History
The Comedy of Errors,History
Les confessions,History
Gone With the Wind,History
Казаки (Kazaki),History
Picasso,History
The Alhambra,History
Cymbeline,History
Uncle Bernac,History
Le rouge et le noir,History
King John,History
The Ambassadors,History
Twelve years a slave,History
Dialogues Concerning Natural Religion,History
Записки изъ подполья,History
King Henry VIII,History
Rime,History
Мастер и Маргарита,History
Ivanhoe,History
Gerusalemme liberata,History
"The principall navigations, voiages, and discoveries of the English nations",History
Im Westen nichts Neues,History
Γοργίας,History
Πολιτικά (Politiká),History
Pensées,History
History of the Decline and Fall of the Roman Empire Complete and Unabridged,History
House of Commons Weekly Information Bulletin,History
Commentaries on the laws of England,History
Erling the bold,History
"Works [37 plays, 6 poems, sonnets]",History
"Tales of my landlord, Second series. The Heart of Mid-Lothian",History
The League of the Scarlet Pimpernel,History
Orthodoxy,History
My Ántonia,History
The Old Man in the Corner,History
Moriæ Encomium,History
Flush,History
The Return of the Native,History
Christmas Carol,History
Titus Andronicus,History
Siddhartha,History
Ben Hur,History
"Cartuja de Parma, La",History
Men of Iron,History
Vanity Fair,History
White Fang,History
Os Lusíadas,History
The Taming of the Shrew,History
The Strange Case of Dr. Jekyll and Mr. Hyde,History
An Old-Fashioned Girl,History
King Richard II,History
The Jungle,History
Kidnapped,History
Barnaby Rudge,History
The Awakening,History
A history of New York,History
Tom Sawyer Abroad,History
L’étranger,History
The House of the Seven Gables,History
Little Lord Fauntleroy,History
The Elusive Pimpernel (Scarlet Pimpernel),History
The Dragon and the Raven,History
Lives,History
Saint Francis of Assisi,History
Orlando,History
Coriolanus,History
Kim,History
Satyricon,History
A Vindication of Rights of Woman,History
Братья Карамазовы,History
Cyrano de Bergerac,History
A Little Princess,History
Twelve Years a Slave,History
A Room of One's Own,History
"The life of Olaudah Equiano, or Gustavus Vassa, the African",History
The blue castle,History
Sailing alone around the world,History
The complete poetical works,History
Martin Chuzzlewit,History
The Case-Book of Sherlock Holmes,History
Measure for Measure,History
Memoirs of Fanny Hill,History
History,History
"The Private Memoirs and Confessions of A Justified Sinner (With A Detail of Curious Traditionary Facts, And Other Evidence, By The Editor)",History
King Henry IV. Part 2,History
Le roman du masque de fer,History
Rights of Man,History
Идіотъ,History
David Balfour,History
Erewhon,History
Notre-Dame de Paris,History
Het Achterhuis,History
Bushidō,History
Plays (36),History
Kenilworth,History
Vingt ans apres̀,History
Death Comes for the Archbishop,History
Ἀνάβασις,History
Lorna Doone (Classics),History
Daisy Miller,History
Eugenics and Other Evils,History
The Comedy of Errors,History
Les confessions,History
Gone With the Wind,History
Казаки (Kazaki),History
Picasso,History
The Alhambra,History
Cymbeline,History
Uncle Bernac,History
Le rouge et le noir,History
King John,History
The Ambassadors,History
Twelve years a slave,History
Dialogues Concerning Natural Religion,History
Записки изъ подполья,History
King Henry VIII,History
Rime,History
Мастер и Маргарита,History
Ivanhoe,History
Gerusalemme liberata,History
"The principall navigations, voiages, and discoveries of the English nations",History
Im Westen nichts Neues,History
Γοργίας,History
Πολιτικά (Politiká),History
Pensées,History
History of the Decline and Fall of the Roman Empire Complete and Unabridged,History
House of Commons Weekly Information Bulletin,History
Commentaries on the laws of England,History
Erling the bold,History
"Works [37 plays, 6 poems, sonnets]",History
"Tales of my landlord, Second series. The Heart of Mid-Lothian",History
The League of the Scarlet Pimpernel,History
Orthodoxy,History
My Ántonia,History
The Old Man in the Corner,History
Moriæ Encomium,History
Flush,History
The Return of the Native,History
Christmas Carol,History
Titus Andronicus,History
Siddhartha,History
Ben Hur,History
"Cartuja de Parma, La",History
Men of Iron,History
Vanity Fair,History
White Fang,History
Os Lusíadas,History
The Taming of the Shrew,History
The Strange Case of Dr. Jekyll and Mr. Hyde,History
An Old-Fashioned Girl,History
King Richard II,History
The Jungle,History
Kidnapped,History
Barnaby Rudge,History
The Awakening,History
A history of New York,History
Tom Sawyer Abroad,History
L’étranger,History
The House of the Seven Gables,History
Little Lord Fauntleroy,History
The Elusive Pimpernel (Scarlet Pimpernel),History
The Dragon and the Raven,History
Lives,History
Saint Francis of Assisi,History
Orlando,History
Coriolanus,History
Kim,History
Satyricon,History
A Vindication of Rights of Woman,History
Братья Карамазовы,History
Cyrano de Bergerac,History
A Little Princess,History
Twelve Years a Slave,History
A Room of One's Own,History
"The life of Olaudah Equiano, or Gustavus Vassa, the African",History
The blue castle,History
Sailing alone around the world,History
The complete poetical works,History
Martin Chuzzlewit,History
The Case-Book of Sherlock Holmes,History
Measure for Measure,History
Memoirs of Fanny Hill,History
History,History
"The Private Memoirs and Confessions of A Justified Sinner (With A Detail of Curious Traditionary Facts, And Other Evidence, By The Editor)",History
King Henry IV. Part 2,History
Le roman du masque de fer,History
Rights of Man,History
Идіотъ,History
David Balfour,History
Erewhon,History
Notre-Dame de Paris,History
Het Achterhuis,History
Bushidō,History
Plays (36),History
Kenilworth,History
Vingt ans apres̀,History
Death Comes for the Archbishop,History
